HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,IndividualMarket,SmallGroupMarket,UnknownMarket,LargeMarket,FEDERAL_EIN,Active,DateCreated,LastModifiedDate,DatabaseCompanyID,ORG_ADR1,ORG_ADR2,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_ZIP4
34604,Golden Rule Insurance Company,,MN,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
21832,Golden Rule Insurance Company,UnitedHealthOne,MO,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
19951,Golden Rule Insurance Company,UnitedHealthOne,MS,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
32935,Golden Rule Insurance Company,,MT,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
86508,Golden Rule Insurance Company,UnitedHealthOne,NC,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
46366,Golden Rule Insurance Company,,ND,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
18781,Golden Rule Insurance Company,UnitedHealthOne,NE,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
19517,Golden Rule Insurance Company,,NH,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
46504,Golden Rule Insurance Company,,NJ,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
60037,Golden Rule Insurance Company,UnitedHealthOne,NM,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
17255,Golden Rule Insurance Company,UnitedHealthOne,NV,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
74539,Golden Rule Insurance Company,,NY,YES,NO,NO,NO,376028756,NO,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
71559,Golden Rule Insurance Company,UnitedHealthOne,OH,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
16900,Golden Rule Insurance Company,UnitedHealthOne,OK,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
12528,Golden Rule Insurance Company,,OR,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
53593,Golden Rule Insurance Company,UnitedHealthOne,PA,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
56978,Golden Rule Insurance Company,,RI,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
90806,Golden Rule Insurance Company,UnitedHealthOne,SC,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
76666,Golden Rule Insurance Company,UnitedHealthOne,SD,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
56643,Golden Rule Insurance Company,UnitedHealthOne,TN,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
26847,Golden Rule Insurance Company,UnitedHealthOne,TX,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
74451,Golden Rule Insurance Company,,UT,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
41892,Golden Rule Insurance Company,UnitedHealthOne,VA,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
97812,Golden Rule Insurance Company,,VT,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
86557,Golden Rule Insurance Company,,WA,YES,NO,NO,NO,376028756,YES,6/14/10,,157,7440 Woodland Drive,,Indianapolis,IN,46278,
51984,Golden Rule Insurance Company,UnitedHealthOne,WI,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
97356,Golden Rule Insurance Company,UnitedHealthOne,WV,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
22215,Golden Rule Insurance Company,UnitedHealthOne,WY,YES,NO,NO,NO,376028756,YES,7/2/10,8/29/13,157,7440 Woodland Drive,,Indianapolis,IN,46278,
75683,MAMSI Life and Health Insurance Company,MAMSI Life and Health Insurance Company,CO,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
37419,MAMSI Life and Health Insurance Company,MAMSI Life and Health Insurance Company,FL,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
88544,MAMSI Life and Health Insurance Company,MAMSI Life and Health Insurance Company,GA,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
92066,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,HI,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
39225,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,NC,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
45890,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,NY,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
60221,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,PA,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
37993,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,SC,YES,NO,NO,NO,521803283,NO,6/14/10,,250,9900 Bren Road East,,Minnetonka,MN,55343,
37102,PacifiCare Life Assurance Company,,CA,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
13479,PacifiCare Life Assurance Company,,CT,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
70215,PacifiCare Life Assurance Company,,FL,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
86030,PacifiCare Life Assurance Company,,GA,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
36850,PacifiCare Life Assurance Company,,HI,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
80837,PacifiCare Life Assurance Company,,IL,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
41882,PacifiCare Life Assurance Company,,KY,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
96541,PacifiCare Life Assurance Company,,MN,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
15336,PacifiCare Life Assurance Company,,NY,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
24466,PacifiCare Life Assurance Company,,OH,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
56380,PacifiCare Life Assurance Company,,SD,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
51520,PacifiCare Life Assurance Company,,VA,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
32369,PacifiCare Life Assurance Company,,VT,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
91976,PacifiCare Life Assurance Company,,WV,YES,NO,NO,NO,952829463,NO,6/14/10,,295,5995 Plaza Drive,,Cypress,CA,90630,
67920,Southeastern Indiana Health Organization,SIHO Insurance Services,IN,YES,YES,NO,NO,472586982,YES,5/24/10,5/7/15,346,417 Washington Street,,Columbus,IN,47201,
67920,Southeastern Indiana Health Organization,SIHO Insurance Services,IN,YES,YES,NO,NO,472586982,YES,5/24/10,5/7/15,346,417 Washington St.,417 Washington St.,Columbus,IN,47201,6757
33843,Care1st Helth Plan,,CA,YES,YES,NO,NO,954468482,YES,5/24/10,,84,601 Potrero Grande Dr.,Suite 200,Monterey Park,CA,91755,7444
53901,"Blue Cross Blue Shield of Arizona, Inc.",,AZ,YES,YES,NO,NO,860004538,YES,7/17/10,11/6/13,63,2444 W. Las Palmaritas Dr.,,Phoenix,AZ,85021,4680
53901,"Blue Cross Blue Shield of Arizona, Inc.",,AZ,YES,YES,NO,NO,860004538,YES,7/17/10,11/6/13,63,2444 W. Las Palmaritas Dr. ,Attn: Marketplace Billing,Phoenix,AZ,85021,4680
90377,Teachers Protective Mutual Life,,OH,NO,YES,NO,NO,231395696,YES,6/18/10,,358,116-118 North Prince Street,PO Box 597,Lancaster,PA,17608,597
78881,Teachers Protective Mutual Life,,PA,NO,YES,NO,NO,231395696,YES,6/18/10,,358,116-118 North Prince Street,PO Box 597,Lancaster,PA,17608,597
38498,LifeWise Health Plan of WA,LifeWise Health Plan of WA,WA,YES,YES,NO,NO,911950223,YES,6/15/10,10/10/13,246,7001 220th St SW,,Mountlake Terrace,WA,98043,2160
38498,LifeWise Health Plan of WA,LifeWise Health Plan of WA,WA,YES,YES,NO,NO,911950223,YES,6/15/10,10/10/13,246,7001 220th St SW,,Mountlake Terrace,WA,98043,2160
38344,Premera Blue Cross Blue Shield of Alaska,Premera Blue Cross Blue Shield of Alaska,AK,YES,YES,NO,NO,910499247,YES,6/15/10,10/10/13,317,2550 Denali St.,Suite 600,Anchorage,AK,99503,2783
38344,Premera Blue Cross Blue Shield of Alaska,Premera Blue Cross Blue Shield of Alaska,AK,YES,YES,NO,NO,910499247,YES,6/15/10,10/10/13,317,7001 220th St SW,Building 3,Mountlake Terrace ,WA,98043,2124
49831,Premera Blue Cross,Premera Blue Cross,WA,YES,YES,NO,NO,910499247,YES,6/15/10,10/10/13,317,7001 220th St. SW,Building 3,Mountlake Terrace,WA,98043,2160
49831,Premera Blue Cross,Premera Blue Cross,WA,YES,YES,NO,NO,910499247,YES,6/15/10,10/10/13,317,7001 220th St SW,Building 3,Mountlake Terrace,WA,98043,2160
20535,Welborn Health Plans,,IN,NO,YES,NO,NO,30572979,YES,7/16/10,3/12/13,425,101 S.E. Third Street,,Evansville,IN,47708,
99024,PacifiCare Life and Health Insurance Co,,AK,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
17337,PacifiCare Life and Health Insurance Co,,AR,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
93588,PacifiCare Life and Health Insurance Co,,AZ,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
94335,PacifiCare Life and Health Insurance Co,,CT,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
40150,PacifiCare Life and Health Insurance Co,,DC,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
63773,PacifiCare Life and Health Insurance Co,,FL,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
73040,PacifiCare Life and Health Insurance Co,,IL,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
94867,PacifiCare Life and Health Insurance Co,,IN,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
14314,PacifiCare Life and Health Insurance Co,,KS,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
88824,PacifiCare Life and Health Insurance Co,,KY,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
15960,PacifiCare Life and Health Insurance Co,,LA,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
22102,PacifiCare Life and Health Insurance Co,,MA,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
44551,PacifiCare Life and Health Insurance Co,,MD,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
40870,PacifiCare Life and Health Insurance Co,,MI,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
53281,PacifiCare Life and Health Insurance Co,,MN,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
87752,PacifiCare Life and Health Insurance Co,,MO,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
59468,PacifiCare Life and Health Insurance Co,,MS,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
92254,PacifiCare Life and Health Insurance Co,,NC,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
58717,PacifiCare Life and Health Insurance Co,,NE,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
16182,PacifiCare Life and Health Insurance Co,,NJ,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
30931,PacifiCare Life and Health Insurance Co,,NM,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
93596,PacifiCare Life and Health Insurance Co,,NV,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
65713,PacifiCare Life and Health Insurance Co,,NY,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
68276,PacifiCare Life and Health Insurance Co,,OH,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
35421,PacifiCare Life and Health Insurance Co,,OK,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
92564,PacifiCare Life and Health Insurance Co,,OR,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
30777,PacifiCare Life and Health Insurance Co,,PA,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
45237,PacifiCare Life and Health Insurance Co,,SC,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
51310,PacifiCare Life and Health Insurance Co,,SD,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
24064,PacifiCare Life and Health Insurance Co,,TN,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
23336,PacifiCare Life and Health Insurance Co,,TX,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
89732,PacifiCare Life and Health Insurance Co,,VA,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
12586,PacifiCare Life and Health Insurance Co,,WA,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
87759,PacifiCare Life and Health Insurance Co,,WI,YES,NO,NO,NO,351137395,NO,6/14/10,,294,5995 Plaza Drive,,Cypress,CA,90630,
77860,United  HealthCare Insurance Company,,AL,YES,NO,NO,NO,362739571,NO,5/25/10,,384,450 Columbus Blvd,,Hartford,CT,6103,
46881,Medical Benefits Mutual Life Insurance,,IN,NO,YES,NO,NO,314210910,YES,6/16/10,11/8/13,258,1975 Tamarack Road,,Newark,OH,43055,
17363,Medical Benefits Mutual Life Insurance,,MI,NO,YES,NO,NO,314210910,YES,6/16/10,11/8/13,258,1975 Tamarack Road,,Newark,OH,43055,
12512,Medical Benefits Mutual Life Insurance,,OH,NO,YES,NO,NO,314210910,YES,6/17/10,11/8/13,258,1975 Tamarack Road,,Newark,OH,43055,
58833,Medical Benefits Mutual Life Insurance,,WV,NO,YES,NO,NO,314210910,YES,6/16/10,11/8/13,258,1975 Tamarack Road,,Newark,OH,43055,
37990,SummaCare Inc,SummaCare Inc,OH,NO,YES,NO,NO,341726655,YES,6/17/10,,354,10 N Main St,,Akron,OH,44308,
52664,"Summa Insurance Company, Inc.",SummaCare,OH,YES,YES,NO,NO,341809108,YES,5/26/10,11/7/13,353,10 N Main St,,Akron,OH,44308,
52664,"Summa Insurance Company, Inc.",SummaCare,OH,YES,YES,NO,NO,341809108,YES,5/26/10,11/7/13,353,P.O. Box 75550,,Cleveland,OH,44101,4755
38166,"Security Health Plan of Wisconsin, Inc.",Security Health Plan,WI,YES,YES,NO,NO,391572880,YES,5/26/10,11/5/13,339,1515 Saint Joseph Avenue,P.O. Box 8000,Marshfield,WI,54449,
38166,"Security Health Plan of Wisconsin, Inc.",Security Health Plan,WI,YES,YES,NO,NO,391572880,YES,5/26/10,11/5/13,339,1515 Saint Joseph Avenue,P.O. Box 8000,Marshfield,WI,54449,8000
81033,Highmark Blue Cross Blue Shield,,PA,YES,YES,NO,NO,231294723,YES,6/17/10,4/8/13,197,Fifth Avenue Place,120 Fifth Avenue,Pittsburgh,PA,15222,3099
33709,Highmark Inc.,Highmark Inc.,PA,YES,YES,NO,NO,231294723,YES,5/26/10,8/7/14,197,Fifth Avenue Place,120 Fifth Avenue,Pittsburgh,PA,15222,3099
33709,Highmark Inc.,Highmark Inc.,PA,YES,YES,NO,NO,231294723,YES,5/26/10,8/7/14,197,120 Fifth Ave,,Pittsburgh,PA,15222,
18581,Community Health Plan of Washington,,WA,YES,NO,NO,NO,911729710,YES,7/6/10,,112,720 Olive Way,STE 300,Seattle,WA,98101,
65598,Coventry Health Care Of Kansas Inc,,KS,YES,YES,NO,NO,480840330,YES,5/26/10,10/11/13,128,9401 Indian Creek Parkway,,Overland Park,KS,66210,
65598,Coventry Health Care Of Kansas Inc,,KS,YES,YES,NO,NO,480840330,YES,5/26/10,10/11/13,128,P.O. Box 864750,,Orlando,FL,32886,4750
61430,Coventry Health and Life,,KS,YES,YES,NO,NO,751296086,YES,5/26/10,10/11/13,122,9401 Indian Creek Parkway,,Overland Park,KS,66210,
61430,Coventry Health and Life,,KS,YES,YES,NO,NO,751296086,YES,5/26/10,10/11/13,122,P.O. Box 864750,,Orlando,FL,32886,4750
44240,Coventry Health and Life,Coventry Health and Life,MO,YES,YES,NO,NO,751296086,YES,5/26/10,10/11/13,122,9401 Indian Creek Parkway,,Overland Park,KS,66210,
44240,Coventry Health and Life,Coventry Health and Life,MO,YES,YES,NO,NO,751296086,YES,5/26/10,10/11/13,122,P.O. Box 864750,,Orlando,FL,32886,4750
53524,Coventry Health and Life,Coventry Health and Life ,OK,YES,YES,NO,NO,751296086,YES,5/26/10,10/11/13,122,9401 Indian Creek Parkway,,Overland Park,KS,66210,
37977,Coventry Health Care Of Kansas Inc,,MO,NO,YES,NO,NO,480840330,YES,5/26/10,10/11/13,128,9401 Indian Creek Parkway,,Overland Park,KS,66210,
37833,Unity Health Plans Insurance Corporation,Unity Health Insurance,WI,YES,YES,NO,NO,391450766,YES,7/2/10,3/20/13,414,840 Carolina Street,,Sauk City,WI,53583,1374
37833,Unity Health Plans Insurance Corporation,Unity Health Insurance,WI,YES,YES,NO,NO,391450766,YES,7/2/10,3/20/13,414,840 Carolina St,,Sauk City,WI,53583,1374
43459,Connecticut General Life Insurance Co,CIGNA,AK,NO,YES,NO,NO,60303370,NO,7/16/10,,119,900 Cottage Grove Rd.,,Bloomfield,CT,6002,
13833,Connecticut General Life Insurance Co,CIGNA,KS,NO,YES,NO,NO,60303370,NO,7/16/10,,119,900 Cottage Grove Rd.,,Bloomfield,CT,6002,
18032,Connecticut General Life Insurance Co,CIGNA,MO,NO,YES,NO,NO,60303370,NO,7/16/10,,119,900 Cottage Grove Rd.,,Bloomfield,CT,6002,
73027,Connecticut General Life Insurance Co,CGLIC,NH,NO,YES,NO,NO,60303370,YES,5/26/10,8/11/13,119,900 Cottage Grove Rd.,,Bloomfield,CT,6002,
46383,Thrivent Financial for Lutherans,,AK,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
20014,Thrivent Financial for Lutherans,,AL,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
10354,Thrivent Financial for Lutherans,,AR,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
53282,Thrivent Financial for Lutherans,,AZ,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
83826,"CIGNA HealthCare of New Hampshire, Inc.",CIGNA,NH,NO,YES,NO,NO,20387749,NO,6/15/10,,104,2 College Park Drive,,Hooksett,NH,3106,
79645,Connecticut General Life Insurance Co,CGLIC,NJ,NO,YES,NO,NO,60303370,YES,5/26/10,8/11/13,119,900 Cottage Grove Rd.,,Bloomfield,CT,6002,
10360,Thrivent Financial for Lutherans,,CA,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
66351,Thrivent Financial for Lutherans,,CO,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
63383,Thrivent Financial for Lutherans,,DE,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
80977,Thrivent Financial for Lutherans,,FL,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
33647,Thrivent Financial for Lutherans,,GA,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
48504,Thrivent Financial for Lutherans,,IA,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
58606,Thrivent Financial for Lutherans,,ID,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
89622,Thrivent Financial for Lutherans,,IL,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
44234,Prudential Insurance Company of America,,AL,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
15189,Prudential Insurance Company of America,,AZ,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
55563,Prudential Insurance Company of America,,CA,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
14970,Prudential Insurance Company of America,,CO,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
44462,Thrivent Financial for Lutherans,,IN,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
27012,Thrivent Financial for Lutherans,,KS,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
41799,Thrivent Financial for Lutherans,,MA,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
13124,Thrivent Financial for Lutherans,,MD,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
92245,Thrivent Financial for Lutherans,,ME,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
92735,Thrivent Financial for Lutherans,,MI,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
71135,Thrivent Financial for Lutherans,,MN,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
22974,Thrivent Financial for Lutherans,,MO,YES,NO,NO,NO,390123480,YES,5/25/10,10/23/13,371,625 Fourth Avenue S.,,Minneapolis,MN,55415,
16276,Prudential Insurance Company of America,,CT,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
51440,Prudential Insurance Company of America,,FL,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
28970,Prudential Insurance Company of America,,GA,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
10083,Prudential Insurance Company of America,,IA,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
73033,"Cigna HealthCare of South Carolina, Inc.",CHC of SC,SC,YES,YES,NO,NO,61185590,YES,5/26/10,8/11/13,107,"4000 Faber Place Drive, Suite 220",,Charleston,SC,29405,
78492,Prudential Insurance Company of America,,UT,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
37515,Prudential Insurance Company of America,,VA,YES,NO,NO,NO,221211670,YES,5/25/10,10/3/13,324,Prudential Insurance Company of America,751 Broad St.,Newark,NJ,7102,
